lincomycin	3.2265193462371826 -0.49068501591682434 0.6281170845031738 -0.23464873433113098 0.7429593801498413 3.8259730339050293 -0.4988381564617157 0.356173574924469 1.0153640508651733 -5.055284023284912 -7.949328899383545 -1.8679718971252441 -0.7079704403877258 -2.086688280105591 0.8514719009399414 -2.0086278915405273 -1.144882321357727 0.793635904788971 3.791964054107666 2.844027519226074 -3.537689685821533 -1.0980831384658813 2.564116954803467 0.30158910155296326 0.13738107681274414 -0.39316654205322266 1.4112919569015503 0.03935736417770386 -1.7267541885375977 -0.568099856376648 -2.146272897720337 -0.795245349407196 -2.9227983951568604 1.4916603565216064 -0.9117541909217834 2.2322561740875244 -2.2459232807159424 -2.187180519104004 0.022903263568878174 0.5299448370933533 -0.05136701464653015 0.03714530169963837 6.145514965057373 0.8882126808166504 -1.7802026271820068 3.8739123344421387 -1.770607352256775 -0.12349224090576172 -0.017916321754455566 -3.3101084232330322 -0.7548156380653381 2.6403286457061768 -0.8140266537666321 -0.629935085773468 -4.619637489318848 1.3361852169036865 -1.1120550632476807 4.676458835601807 7.969432353973389 -1.342505931854248 -2.0674805641174316 -10.912454605102539 -6.652721881866455 -3.1711783409118652 0.1922924518585205 -16.0624942779541 -6.516726016998291 -0.1260581910610199 1.880010962486267 2.2222280502319336 -2.533120632171631 -0.28639286756515503 -8.455663681030273 0.9162318706512451 -4.904662132263184 10.2128267288208 1.036879301071167 -0.12422195822000504 1.0556864738464355 -1.560858964920044 0.5422282218933105 7.45993709564209 -1.4878194332122803 1.27310311794281 14.579877853393555 2.4105379581451416 0.6590737104415894 -0.17785215377807617 -1.0137910842895508 -0.030238330364227295 0.7597430944442749 1.5313329696655273 -5.482128620147705 0.803581714630127 -11.811238288879395 0.26337581872940063 -0.9907729029655457 0.5285450220108032 -2.9591140747070312 -0.9345813989639282
colistin	3.6949965953826904 -1.4527353048324585 -0.390508770942688 -2.5244967937469482 0.42578622698783875 4.3950419425964355 0.18854361772537231 0.7083960771560669 1.1108012199401855 -5.770046234130859 -7.69930362701416 -2.3451950550079346 1.5138589143753052 -1.7909966707229614 0.5765600204467773 -2.976604461669922 -1.9587397575378418 0.2330445796251297 4.041251182556152 4.107377052307129 -5.291654109954834 -0.6845791935920715 3.253547191619873 0.1805257946252823 -0.49173641204833984 -0.40586960315704346 2.5419297218322754 0.18839091062545776 -2.605740547180176 -0.03674207627773285 -4.220388889312744 -0.8129366636276245 -2.957859992980957 1.3523460626602173 -0.5059046745300293 3.0453238487243652 -3.002258062362671 -1.8996590375900269 -0.19548377394676208 0.7331428527832031 1.0119600296020508 -0.06464952230453491 6.494013786315918 4.046872138977051 -2.6591804027557373 4.115773677825928 -1.7288399934768677 -0.2945670187473297 0.022273480892181396 -3.795438051223755 -0.08541607856750488 2.3752198219299316 -0.6313316822052002 1.893166184425354 -5.660205364227295 1.3719830513000488 -0.7540462613105774 8.922987937927246 7.023948669433594 -9.15762996673584 -7.8558573722839355 -11.126462936401367 -7.536031723022461 -4.243659019470215 0.19826847314834595 -15.922406196594238 -11.18906021118164 -0.5106528997421265 1.5839416980743408 2.608957290649414 -1.9631078243255615 -1.426382064819336 -10.024418830871582 0.8589847087860107 -4.133554935455322 8.725238800048828 1.025590419769287 0.052998363971710205 0.5384742021560669 -0.6217760443687439 -0.08544163405895233 11.493217468261719 -1.5192370414733887 0.6894949674606323 12.813740730285645 3.375990867614746 1.0938148498535156 -1.2914245128631592 -1.3867722749710083 0.07638347148895264 0.5808887481689453 1.1648212671279907 -5.83490514755249 0.5403140783309937 -13.396121978759766 -0.06261897087097168 -2.4728870391845703 1.8032163381576538 -4.281897068023682 -1.027153730392456
clidinium	7.316516399383545 -2.801111936569214 -6.294170379638672 1.2843754291534424 -1.1950263977050781 -0.734830915927887 -0.6608848571777344 4.278592586517334 -1.1334190368652344 -3.11517333984375 -2.7568068504333496 -7.351516246795654 1.1003557443618774 -4.2040019035339355 -0.8959546685218811 -3.9925858974456787 0.7210865616798401 1.1241692304611206 1.6139400005340576 6.731287479400635 -2.5521388053894043 -0.8593429327011108 6.926137924194336 0.3938450813293457 -0.4735499620437622 0.7579037547111511 2.9998116493225098 -2.7859268188476562 -2.8007442951202393 0.03745102137327194 -7.33541202545166 0.3556255102157593 1.3970967531204224 -8.01433277130127 2.9528982639312744 4.399343013763428 -2.0575928688049316 -0.5228525996208191 -0.40198901295661926 -0.7734653353691101 7.82002067565918 -0.4207719564437866 -1.024196743965149 0.8847338557243347 -5.034411430358887 4.245363235473633 -0.9753857851028442 0.01959049701690674 2.0488193035125732 -5.003593921661377 -0.7575883865356445 0.5391069650650024 -0.5167073011398315 0.6697207093238831 -0.7191234827041626 3.2177672386169434 0.9579073786735535 1.8551967144012451 6.971299171447754 -0.836063802242279 -2.1789984703063965 -7.653590679168701 -9.167868614196777 -3.8692469596862793 -1.4236621856689453 -13.416106224060059 -0.6184964776039124 -0.5059419870376587 -0.5690360069274902 1.1971179246902466 -1.9441590309143066 -1.6065199375152588 -8.377297401428223 -0.8300564885139465 1.0710618495941162 11.906861305236816 0.31710392236709595 1.4106515645980835 0.5896944999694824 -0.8168883919715881 -3.277743101119995 1.241377830505371 1.1639363765716553 -0.652079164981842 5.682361125946045 0.6397421956062317 -0.8300585150718689 -1.4525384902954102 0.023360013961791992 1.3333603143692017 0.20969343185424805 -0.3558746874332428 -4.351860046386719 0.5577487945556641 -9.823885917663574 -0.7535964846611023 -1.701005458831787 1.0473604202270508 -1.8238322734832764 0.10382729768753052
dapsone	6.326357841491699 -4.063014507293701 -6.168601989746094 1.4399316310882568 -1.1636933088302612 -0.7711129784584045 -0.7030090093612671 1.9903533458709717 -1.0968786478042603 -3.9282679557800293 -4.02640438079834 -6.048603057861328 1.387554407119751 -2.8202474117279053 -0.9203750491142273 -5.537869930267334 0.009196937084197998 1.0730818510055542 2.9754605293273926 5.494248390197754 -2.575286626815796 -2.232185125350952 6.659656524658203 1.2856534719467163 -1.9312248229980469 0.8063191175460815 3.4761908054351807 -2.355233669281006 -3.038705825805664 0.03714160621166229 -7.328173637390137 0.4085225462913513 1.3440213203430176 -5.882777214050293 2.1941823959350586 4.730094909667969 -2.419795513153076 -1.2609527111053467 -0.28546684980392456 -0.8351566195487976 5.195029258728027 -0.702185869216919 1.1687724590301514 0.88140869140625 -5.2988739013671875 4.779430389404297 -0.9907052516937256 -0.16342085599899292 1.6397560834884644 -5.92594575881958 -0.6983543038368225 0.16259366273880005 0.07613717019557953 0.5766834020614624 -2.8664638996124268 0.7738355994224548 -0.8939269781112671 6.035256862640381 1.6674764156341553 -7.594115257263184 -6.204368591308594 -3.19856858253479 -5.675743579864502 -4.547514915466309 -1.5507409572601318 -10.844395637512207 -6.638265132904053 0.834322988986969 -0.7574367523193359 2.4703152179718018 -1.2553796768188477 -0.9998177886009216 -2.2006304264068604 -0.4606878161430359 -1.9682222604751587 2.71569561958313 -1.038648247718811 1.7372422218322754 -1.0122268199920654 -0.2505955696105957 -1.7449827194213867 5.756863594055176 2.358553409576416 1.8218321800231934 6.377194881439209 0.06001478433609009 -1.782220721244812 1.1288295984268188 -1.054168462753296 2.1028239727020264 -0.7914450764656067 -1.1225917339324951 -5.784654140472412 0.8321493268013 -9.236398696899414 2.0940744876861572 0.0627858117222786 -2.6112565994262695 -4.712968826293945 -1.002029299736023
propantheline	7.436040878295898 -4.5168776512146 -6.316980838775635 -0.027470272034406662 -0.9822497367858887 1.9112797975540161 2.5568952560424805 0.48260724544525146 0.7886648774147034 -4.391239166259766 -4.036961078643799 -6.267497539520264 2.482168436050415 -3.2439379692077637 0.1444394588470459 -4.9688720703125 -3.203691005706787 0.08561137318611145 3.0124056339263916 4.735410690307617 -4.614768981933594 -2.3181591033935547 8.374635696411133 -0.6142171025276184 -3.0974063873291016 0.40486225485801697 4.0373358726501465 -1.4827489852905273 -2.940264940261841 -0.9444311261177063 -9.031803131103516 -1.6984976530075073 -0.5437918901443481 -3.666048765182495 0.6651178598403931 3.7819013595581055 -3.881248950958252 -1.648036003112793 -0.29829639196395874 0.11484882235527039 9.53307819366455 -0.013345092535018921 2.6274256706237793 2.694675922393799 -4.869945526123047 4.675687313079834 -1.4356967210769653 -1.405686855316162 0.95145583152771 -6.223048686981201 -0.3356749415397644 2.4645466804504395 1.0083485841751099 0.47586265206336975 -2.2251126766204834 0.2482808232307434 -0.9621543884277344 9.667960166931152 5.775693416595459 -4.246987342834473 -2.9842119216918945 -3.3926045894622803 -6.600285530090332 -3.920450210571289 -0.3799562156200409 -13.50869369506836 -6.413443565368652 0.936748743057251 -0.6241613626480103 3.1894452571868896 -1.5728859901428223 -1.3667867183685303 -3.908888816833496 -1.318068504333496 -3.3835232257843018 4.949713706970215 -0.8442060947418213 1.548604965209961 -0.9603791832923889 0.2143837809562683 -2.128041982650757 7.4214582443237305 2.296499252319336 0.9115124940872192 8.387290000915527 0.5565924644470215 -1.68290114402771 1.3151655197143555 -0.6285672187805176 1.1575305461883545 0.3609502613544464 -0.38082045316696167 -4.881934642791748 -1.3160159587860107 -11.580421447753906 -0.04320411756634712 -1.1633292436599731 -0.5363341569900513 -3.4283978939056396 2.381765842437744
fluphenazine	10.544389724731445 -5.959164142608643 -5.2702507972717285 0.6346705555915833 -2.286953926086426 2.6424577236175537 -0.719257652759552 0.9788963794708252 -0.4304145276546478 -4.609747886657715 -3.3977584838867188 -8.564763069152832 1.1903738975524902 0.15720541775226593 -0.9625837802886963 -4.097561359405518 -3.8518595695495605 1.1125493049621582 5.168652534484863 0.9884740114212036 -0.6135210394859314 -3.2128348350524902 3.596311092376709 -0.3884737193584442 -0.2589045763015747 0.9581978917121887 2.654529571533203 -2.0232505798339844 -4.174696922302246 0.038188472390174866 -11.768643379211426 -0.14193809032440186 0.2501288652420044 -5.961695194244385 1.5736567974090576 3.480719804763794 -2.3818624019622803 -2.268514394760132 0.45159047842025757 -0.9053141474723816 7.5711774826049805 -1.208664894104004 2.309645891189575 1.4484355449676514 -3.76938533782959 4.2960686683654785 -1.3719059228897095 -3.449080467224121 0.8571295738220215 -9.389822006225586 -0.9562447667121887 1.6005542278289795 -1.050810694694519 0.9692562222480774 -3.1055755615234375 1.2143611907958984 -1.0233763456344604 8.210221290588379 4.8572096824646 -11.077281951904297 -4.6371564865112305 -3.851994514465332 -11.167348861694336 -5.428609848022461 -2.3064818382263184 -16.050872802734375 -3.2151098251342773 1.6591615676879883 1.0468884706497192 3.093111038208008 -1.0242273807525635 0.826851487159729 -5.728971004486084 -0.4983425736427307 -3.815619945526123 9.94841194152832 -1.7170398235321045 3.0031604766845703 0.23443114757537842 -1.404935359954834 -0.43647846579551697 6.7567291259765625 4.926507949829102 1.4296741485595703 5.892773151397705 2.8512489795684814 -1.7172291278839111 1.0433180332183838 -1.0556504726409912 1.1788069009780884 0.7782445549964905 0.9471911787986755 -5.276543617248535 -0.06295213103294373 -10.180511474609375 0.7679388523101807 0.9628208875656128 0.4102288484573364 -2.8755571842193604 1.3067997694015503
encainide	7.981291770935059 -2.687385082244873 -6.96647834777832 2.0139307975769043 -0.6806517243385315 2.249112606048584 -0.45938247442245483 3.3159101009368896 0.6344253420829773 -4.012697696685791 -1.22809636592865 -7.910569190979004 0.7503478527069092 -1.9719794988632202 -0.6006089448928833 -3.623420476913452 -0.8354288935661316 0.9818627238273621 1.30707848072052 5.450113773345947 -2.581249952316284 -1.6255050897598267 7.839988708496094 -1.0685646533966064 1.32308828830719 -0.5956318378448486 2.1001181602478027 -2.924149990081787 -3.8337790966033936 0.031530559062957764 -6.27884578704834 -0.9151557683944702 0.7226119041442871 -7.86366081237793 2.815554141998291 4.097774982452393 -1.9716746807098389 -1.4636003971099854 0.9083160161972046 -0.32361549139022827 9.955647468566895 0.21852757036685944 0.571556568145752 1.7974116802215576 -3.2328193187713623 5.149964332580566 -1.5805692672729492 1.480011224746704 2.3220746517181396 -2.312859296798706 -1.226170539855957 1.7757586240768433 -0.9220417737960815 0.8364148139953613 -2.7931923866271973 0.2829689085483551 0.7977591156959534 6.7286787033081055 2.32698130607605 -9.381324768066406 -4.306766033172607 -4.31022834777832 -6.948645114898682 -3.872182607650757 -2.4053707122802734 -12.10587215423584 -5.9776082038879395 1.4318618774414062 1.0766359567642212 2.524256944656372 -1.342477798461914 0.16805621981620789 -4.602999210357666 -1.0070675611495972 -2.8317604064941406 7.174561500549316 -1.7175209522247314 2.162564277648926 -0.0029920891392976046 -1.115714192390442 1.017600417137146 4.6352033615112305 3.005545139312744 1.6343231201171875 5.16688346862793 0.6366527080535889 -1.6501661539077759 0.42588838934898376 -0.5484946966171265 0.5556437969207764 0.17642241716384888 1.4256772994995117 -4.304732799530029 -0.31807422637939453 -9.672645568847656 2.9282283782958984 1.2428926229476929 1.020636796951294 -3.4834036827087402 1.158461570739746
tranexamic acid	4.601299285888672 -1.9856176376342773 -1.8098958730697632 0.4240301847457886 -1.5106993913650513 -0.13681721687316895 -0.046333253383636475 0.1379098892211914 -0.7771120667457581 -5.022854804992676 -5.870163440704346 -5.006197929382324 1.0686200857162476 -2.755765914916992 1.6116905212402344 -4.669160842895508 -1.569582223892212 0.8541632890701294 4.557213306427002 4.472311019897461 -4.241361618041992 -0.7749186754226685 3.5887134075164795 0.8907593488693237 -0.3523595929145813 -0.9169347882270813 3.0959267616271973 -0.0788862407207489 -3.457829713821411 -0.13766780495643616 -3.216221332550049 0.138334259390831 -2.146066665649414 0.14050531387329102 -1.480686902999878 2.749671220779419 -4.533794403076172 -2.6193785667419434 0.048235416412353516 0.1713465452194214 2.0960652828216553 0.0938035398721695 5.988970756530762 -1.5626407861709595 -2.923400402069092 5.1360344886779785 -0.6904171705245972 -0.38467225432395935 0.39004188776016235 -4.333364486694336 -2.0127129554748535 0.15905028581619263 -0.8814216256141663 -1.8708029985427856 -2.4124863147735596 0.6663182973861694 -0.7471412420272827 2.938549041748047 6.263641834259033 -1.8679075241088867 -0.4174535572528839 -4.282449722290039 -8.137657165527344 -4.997860908508301 -1.7567484378814697 -11.408540725708008 -2.7631940841674805 0.8745357394218445 0.6117250919342041 2.324488878250122 -1.6777751445770264 -1.420139193534851 -4.3678059577941895 0.21673470735549927 -4.308703899383545 8.943794250488281 -0.8562268018722534 2.4674720764160156 -0.8740352392196655 -0.49964141845703125 -0.913834273815155 2.210841655731201 1.6483371257781982 0.901058554649353 4.973581790924072 1.636636734008789 -0.801017165184021 0.8200637102127075 -0.30695968866348267 2.0712473392486572 -0.9357408881187439 0.3189665675163269 -6.907562255859375 0.5913640856742859 -7.5998406410217285 0.5395029187202454 -0.1768113374710083 0.5424651503562927 -2.4982099533081055 -0.9333909153938293
aminocaproic acid	2.455953359603882 -1.0270054340362549 -3.5147993564605713 0.14244438707828522 -1.1143790483474731 -0.07877916097640991 -0.11989939212799072 0.12302696704864502 -0.4057532250881195 -3.5844173431396484 -2.0545578002929688 -3.0703649520874023 0.13545793294906616 -1.7540614604949951 1.0805448293685913 -4.280367851257324 -1.2588058710098267 -1.4187769889831543 4.143702983856201 2.7975659370422363 -4.5919036865234375 -0.19064342975616455 2.6042914390563965 0.7479546070098877 -0.580828070640564 -0.8615599274635315 2.701144218444824 -0.004733681678771973 -2.572711229324341 1.1821860074996948 -2.1750948429107666 0.2781607210636139 -3.3385987281799316 0.4060424864292145 -0.47391176223754883 2.399796724319458 -4.091431140899658 -1.764602780342102 -0.3701575696468353 0.7623303532600403 2.694390058517456 -0.016056537628173828 4.303678035736084 -1.5289630889892578 -2.4058964252471924 3.5547828674316406 -1.297111988067627 -2.5046262741088867 0.5533939003944397 -2.1928629875183105 -1.679861068725586 -0.8761908411979675 0.6451674699783325 -2.2606916427612305 -2.0528390407562256 1.09611976146698 -0.9664144515991211 4.853218078613281 3.1953606605529785 -4.689804553985596 0.04273523390293121 0.253242552280426 -4.9961700439453125 -4.245125770568848 -1.7053108215332031 -7.17717170715332 -3.9903757572174072 0.727210521697998 0.23812508583068848 2.6618428230285645 -1.342341661453247 -1.5443376302719116 -0.2847929298877716 0.016400039196014404 -4.5168681144714355 2.069040060043335 -1.4281853437423706 4.473326683044434 -1.0780360698699951 -1.486742615699768 -1.0506365299224854 1.7702358961105347 5.146798133850098 2.0531344413757324 4.226953506469727 1.4248663187026978 4.053473949432373 1.0636887550354004 -0.8143457770347595 1.882572889328003 -1.0226662158966064 1.1494286060333252 -4.528088569641113 0.9177492260932922 -5.021179676055908 1.899542212486267 -0.9025325775146484 2.826307773590088 -2.856266498565674 -0.8982186317443848
colchicine	7.716139316558838 -3.408385753631592 -6.6684346199035645 1.34749436378479 -0.8480207324028015 -0.16305947303771973 0.18844139575958252 0.835884690284729 -0.8565553426742554 -5.041400909423828 -5.124922275543213 -7.265538215637207 1.926461935043335 -2.759084701538086 1.7992584705352783 -7.109797954559326 -0.7196513414382935 1.5134543180465698 4.811270713806152 6.218917369842529 -5.749785900115967 -1.615975260734558 7.209059238433838 0.7895903587341309 -1.6789329051971436 -0.9502192139625549 3.528383731842041 -0.1202612817287445 -4.019786834716797 1.022068977355957 -7.086071491241455 -0.3503216803073883 -1.4807920455932617 -2.8802433013916016 0.4909543991088867 3.858248233795166 -5.119640350341797 -2.8814921379089355 0.8281530141830444 0.5515769720077515 7.253026485443115 -0.002585887908935547 5.588738918304443 -1.4895877838134766 -4.59576416015625 6.0329108238220215 -1.0390201807022095 -3.243605375289917 1.4654778242111206 -6.522729396820068 -1.2433140277862549 1.8112294673919678 -0.8011678457260132 -1.0543292760849 -2.5245511531829834 0.2866915166378021 0.7840126156806946 7.281124591827393 3.6590278148651123 -6.029833793640137 -1.4055185317993164 -2.8008229732513428 -5.63921594619751 -3.3382773399353027 -2.4471168518066406 -13.293218612670898 -5.827620029449463 1.5953236818313599 1.1603596210479736 3.630197763442993 -1.3308017253875732 0.3885696232318878 -1.807062029838562 -1.0133781433105469 -3.5760176181793213 3.629911422729492 -1.6480367183685303 3.0072221755981445 -0.28248026967048645 -1.1504106521606445 1.027090072631836 5.66654634475708 2.984640598297119 1.8445695638656616 6.652802467346191 0.4461657404899597 -1.7928218841552734 0.5545135140419006 -0.23991389572620392 1.3755321502685547 -0.3096700608730316 1.626098394393921 -4.440582275390625 0.1536194086074829 -9.642570495605469 3.082704544067383 1.2239673137664795 1.2415106296539307 -3.0344467163085938 1.4670344591140747
decamethonium	1.937448263168335 -4.423404216766357 -1.884369134902954 -3.114612579345703 -0.5628646612167358 4.684483051300049 2.081570625305176 0.09231165796518326 1.1390643119812012 -5.87142276763916 -4.930863380432129 -1.7101726531982422 1.4325151443481445 -0.1272021234035492 -0.3810434937477112 -3.2711193561553955 -4.371521949768066 -1.3321973085403442 5.013045310974121 4.275913238525391 -4.490264892578125 -0.612471342086792 2.564263343811035 -1.4223966598510742 -3.0156970024108887 0.6056839227676392 3.902069568634033 -1.1964447498321533 -2.939350128173828 -1.3682805299758911 -10.214962005615234 -1.3650379180908203 -1.4843904972076416 0.05602189898490906 0.16202527284622192 3.29386043548584 -3.13999342918396 -1.627105951309204 -0.5040021538734436 0.36957627534866333 4.1976165771484375 -0.1656160056591034 5.796505928039551 6.948888301849365 -3.1267144680023193 5.15515661239624 -0.15080903470516205 0.7382584810256958 -0.6057876348495483 -3.187209129333496 -1.121826171875 0.7629821300506592 -0.0899912565946579 -0.016336647793650627 -1.4062570333480835 1.6609772443771362 0.9992412328720093 8.152097702026367 6.927318096160889 -3.324506998062134 -1.1502490043640137 -2.2543492317199707 -7.387970447540283 -4.22806453704834 -1.2778441905975342 -13.436318397521973 -5.036606788635254 -1.1386322975158691 -0.056731268763542175 1.0407472848892212 -1.757796049118042 -1.087185025215149 -4.880542278289795 -0.8908479809761047 -0.8048588037490845 6.845186710357666 0.7984300851821899 1.4560766220092773 0.7382370829582214 -0.894576907157898 -2.3622045516967773 5.756053924560547 0.98691725730896 -0.40489661693573 8.265358924865723 1.7126941680908203 -0.5721889138221741 -1.203974962234497 -0.14911064505577087 0.8745917081832886 0.0032726083882153034 0.5036253333091736 -4.776608943939209 0.2443453073501587 -9.429414749145508 -0.6130131483078003 -0.9781454801559448 2.0567471981048584 -3.3282065391540527 0.3533324599266052
sodium citrate	1.1095247268676758 -0.8666352033615112 0.0439692884683609 -9.216095924377441 -0.1884729564189911 -0.09913325309753418 -0.2578708529472351 -0.06317949295043945 -0.3733821511268616 -2.105419397354126 -5.777325630187988 -2.3962197303771973 0.2558451294898987 -2.18807315826416 0.3443504273891449 -2.5868184566497803 -0.20068997144699097 0.9127058386802673 4.354840278625488 -0.0767965167760849 -4.015731334686279 -0.3418343663215637 2.693065643310547 0.9810744524002075 -0.2426217794418335 -0.8228955864906311 1.7989661693572998 0.041818082332611084 -1.553524136543274 -2.850409507751465 -0.7554532885551453 0.23956143856048584 -3.0839622020721436 0.7586688995361328 -1.2150628566741943 1.944543719291687 -2.9904935359954834 -0.3042270839214325 0.04255363345146179 0.9400449991226196 0.3456658720970154 -0.0036943256855010986 6.0525898933410645 -1.2934722900390625 -0.9913686513900757 2.990203857421875 -0.1937870979309082 -0.9084899425506592 0.1517026424407959 -2.6119346618652344 -0.9999430775642395 -1.5333681106567383 0.13605839014053345 -0.1703525185585022 -0.09078186750411987 0.058771729469299316 0.9723996520042419 3.216320037841797 7.035411834716797 0.3559557795524597 -2.689749002456665 -6.735288619995117 -4.737850189208984 -2.2718849182128906 -1.2321034669876099 -12.762627601623535 0.6630488634109497 0.6927319169044495 -0.795117974281311 -0.0014538168907165527 -4.028320789337158 -2.2210581302642822 -5.07717752456665 1.7485995292663574 0.8073526620864868 4.839489936828613 0.9352506399154663 0.8563574552536011 -0.20005956292152405 -1.888035535812378 -2.7678182125091553 1.9066156148910522 2.6048812866210938 0.9069551825523376 10.415822982788086 0.5645819902420044 -1.3883854150772095 -2.001661539077759 -0.6091296076774597 1.5261573791503906 0.03336286544799805 0.2419268786907196 -1.7427183389663696 0.33078503608703613 -4.43588924407959 0.3477223217487335 -0.16881632804870605 1.827236294746399 -3.4747066497802734 -0.7180838584899902
conivaptan	12.274019241333008 -5.144753932952881 -7.968624591827393 0.5596428513526917 -0.3958682715892792 1.629042625427246 -1.2522363662719727 1.46383535861969 0.4166933298110962 -4.605367660522461 -4.52634859085083 -7.580216407775879 2.2588579654693604 -3.007357597351074 -0.9332078099250793 -5.19785737991333 -1.518547773361206 1.2477946281433105 3.915339231491089 6.6986284255981445 -4.837764263153076 -6.017993450164795 7.262719631195068 1.288224458694458 -1.837733268737793 0.9419746398925781 3.3944220542907715 -1.81331205368042 -3.5266947746276855 0.048696208745241165 -12.751778602600098 0.23005670309066772 -2.3002452850341797 -2.254617214202881 4.062019348144531 5.611742973327637 -1.9430677890777588 -2.6456563472747803 0.8107833862304688 -0.9503229260444641 8.210626602172852 -0.22567401826381683 1.2974765300750732 1.2292156219482422 -5.892552375793457 5.720302581787109 -3.41933536529541 -1.1242880821228027 2.7969987392425537 -7.962575435638428 -0.7071723937988281 1.6862629652023315 0.25209659337997437 0.35829541087150574 -3.5489883422851562 1.0479061603546143 -0.8536747694015503 6.625046253204346 3.5252304077148438 -6.804182052612305 -4.167735576629639 -4.205849647521973 -4.475341796875 -3.887104034423828 -1.5357820987701416 -13.490425109863281 -5.832779407501221 0.9763003587722778 -0.2598975896835327 3.355767250061035 -1.2936785221099854 -0.8626447319984436 -3.283766746520996 -1.5431115627288818 -3.7612195014953613 4.347265243530273 -1.0460933446884155 2.980729818344116 -0.9706712365150452 -0.4078982174396515 -0.1735280156135559 7.4137749671936035 2.1095643043518066 1.9189767837524414 6.355503559112549 -0.19458329677581787 -2.195084571838379 1.2609431743621826 -0.8125978708267212 1.22089421749115 1.3251926898956299 -0.7167093753814697 -7.270334720611572 -0.3360617458820343 -10.662980079650879 0.5642783641815186 -0.2845466732978821 -2.116048812866211 -3.050640106201172 0.7175282835960388
pyrimethamine	5.744576454162598 -2.5767600536346436 -6.264707565307617 1.1212944984436035 -1.1708569526672363 -0.7019693851470947 -0.6313154697418213 2.2980971336364746 -1.1544208526611328 -3.5962295532226562 -3.588482141494751 -5.293410301208496 0.9681655168533325 -2.2599964141845703 -0.9181107878684998 -4.925103664398193 0.5498513579368591 1.0233372449874878 2.8466923236846924 5.565049648284912 -1.434141993522644 -2.2827064990997314 2.026442050933838 1.4976224899291992 -1.7544819116592407 0.7893616557121277 3.197746992111206 -2.3307418823242188 -2.8108737468719482 0.03206701576709747 -8.867332458496094 0.4716337025165558 1.3836220502853394 -7.029647350311279 2.8937323093414307 3.2503979206085205 -1.8260016441345215 0.4833988547325134 -0.3797270357608795 -0.7602118253707886 6.072188377380371 -0.5955960750579834 -0.30929994583129883 0.8661302924156189 -3.026798963546753 4.314416408538818 -0.36077454686164856 -0.5674577355384827 1.5353549718856812 -5.5058064460754395 -0.7769493460655212 2.0227391719818115 -0.4456808567047119 0.7026825547218323 -4.05695915222168 0.8744833469390869 -0.7517676949501038 7.122614860534668 2.572962522506714 -8.233055114746094 -6.055690288543701 -2.4729926586151123 -5.32508659362793 -4.837204933166504 -1.779891014099121 -12.463001251220703 -6.385733604431152 1.236011028289795 0.782683253288269 2.9315075874328613 -1.3843035697937012 -1.4380266666412354 -2.278273105621338 -1.1306248903274536 -3.6553797721862793 3.215205669403076 -1.7007334232330322 2.6237645149230957 -0.7840748429298401 -0.7677883505821228 0.2887856662273407 7.134796142578125 3.1488237380981445 1.6277495622634888 6.142612934112549 0.6224669814109802 -2.3869247436523438 1.2515373229980469 -0.9361400604248047 1.090981364250183 0.4671226739883423 -0.4561241865158081 -6.501455783843994 -1.0095243453979492 -8.757674217224121 0.6422672271728516 -0.9694686532020569 -1.5880968570709229 -3.3530406951904297 0.9171352386474609
folic acid	8.887459754943848 -4.329359531402588 -6.015796184539795 0.8134168386459351 -0.22158721089363098 0.14958029985427856 -1.2306194305419922 2.543808937072754 0.1051321029663086 -5.059919834136963 -5.134433269500732 -5.465572357177734 0.6533742547035217 -2.896773099899292 -0.9457273483276367 -5.916540622711182 -1.201310634613037 1.0609947443008423 4.604796409606934 5.480860233306885 -3.697120189666748 -4.182676315307617 8.300420761108398 1.4325768947601318 -0.515999436378479 0.7252707481384277 3.827676296234131 -2.6960301399230957 -4.340673446655273 0.056708160787820816 -6.782200813293457 0.5924030542373657 -1.2514560222625732 -1.5100476741790771 3.387188673019409 5.795409679412842 -1.4061657190322876 -2.689223527908325 0.7002274990081787 -0.8415752649307251 4.2097697257995605 -0.4539230465888977 1.8209774494171143 1.1102707386016846 -5.20504903793335 6.84564733505249 -1.7898343801498413 0.3937990069389343 2.103424549102783 -7.841123580932617 -0.743719220161438 0.33599162101745605 0.08422864973545074 0.5742717981338501 -2.633021116256714 0.8361733555793762 -0.8955626487731934 6.576572895050049 3.913686513900757 -6.004587173461914 -5.704986095428467 -5.404818058013916 -4.257462978363037 -3.271914005279541 -1.7491703033447266 -13.283982276916504 -6.170413494110107 0.8886069059371948 -0.6956596374511719 3.633777141571045 -1.2471394538879395 -0.9818198680877686 -4.427580833435059 -0.5147474408149719 -2.400891065597534 4.310120582580566 -1.0242445468902588 2.103982448577881 -1.0099685192108154 -0.40748628973960876 -1.8791273832321167 7.127110958099365 2.236607074737549 1.892449140548706 8.317152976989746 -0.02776944637298584 -1.851078987121582 1.1235462427139282 -0.9822205901145935 2.3228464126586914 -0.7924302816390991 -0.7771127223968506 -6.355683326721191 0.8860849738121033 -9.76652717590332 2.4348602294921875 0.20837676525115967 -1.9482213258743286 -5.922019958496094 -0.9923754334449768
